@relation tCoursesSelected

@attribute metadata.site numeric
@attribute metadata.well numeric
@attribute Stimulation_duration {100ms}
@attribute Stimulation_intensity {'100\% light','50\% light','10\% light','2\% light'}
@attribute Stimulation_treatment {'UO126 50uM'}
@attribute RealTime numeric
@attribute trackObjectsLabel numeric
@attribute pos.x numeric
@attribute pos.y numeric
@attribute flNuc.nuc.raw numeric
@attribute flNuc.nuc.corr numeric
@attribute flErk.nuc.raw numeric
@attribute flErk.nuc.corr numeric
@attribute flErk.cyt.raw numeric
@attribute flErk.cyt.corr numeric

@data
2,3,100ms,'50\% light','UO126 50uM',37,36,531.525097,843.409266,0.096402,0.030098,0.176421,0.150453,0.070777,0.044837
2,3,100ms,'50\% light','UO126 50uM',38,36,530.590734,843.382239,0.096215,0.030152,0.17178,0.145653,0.071314,0.045218
2,3,100ms,'50\% light','UO126 50uM',39,36,530.741176,843.635294,0.096457,0.030717,0.172642,0.147214,0.070755,0.045347
2,3,100ms,'50\% light','UO126 50uM',40,36,530.294118,843.058824,0.096745,0.030692,0.176489,0.150303,0.072736,0.046594
2,3,100ms,'50\% light','UO126 50uM',41,36,530.53125,842.527344,0.096553,0.03028,0.171252,0.145365,0.073138,0.047283
2,3,100ms,'50\% light','UO126 50uM',42,36,529.875486,841.836576,0.096419,0.030725,0.169476,0.143699,0.072668,0.046922
2,3,100ms,'50\% light','UO126 50uM',43,36,529.794466,841.72332,0.096722,0.03092,0.164642,0.139017,0.073508,0.047945
2,3,100ms,'50\% light','UO126 50uM',44,36,529.361111,842.575397,0.09681,0.031088,0.161459,0.135601,0.073907,0.048099
2,3,100ms,'50\% light','UO126 50uM',45,36,529.155378,842.996016,0.097421,0.031069,0.169112,0.142878,0.075466,0.04926
2,3,100ms,'50\% light','UO126 50uM',46,36,529.141176,842.803922,0.097215,0.031258,0.165457,0.139463,0.07531,0.049374
2,3,100ms,'50\% light','UO126 50uM',47,36,529.742063,842.638889,0.09738,0.031329,0.167265,0.140986,0.075161,0.048926
2,3,100ms,'50\% light','UO126 50uM',48,36,529.889764,842.527559,0.097242,0.031063,0.164414,0.138521,0.074461,0.048627
2,3,100ms,'50\% light','UO126 50uM',49,36,529.52,842.624,0.097822,0.031838,0.164325,0.138122,0.075384,0.049225
2,3,100ms,'50\% light','UO126 50uM',50,36,529.502024,842.283401,0.098494,0.03189,0.171062,0.144899,0.075658,0.049522
2,3,100ms,'50\% light','UO126 50uM',51,36,529.534413,842.42915,0.098151,0.031661,0.166337,0.140198,0.076233,0.050132
2,3,100ms,'50\% light','UO126 50uM',52,36,529.497992,842.056225,0.098205,0.031974,0.164189,0.137933,0.075878,0.049661
2,3,100ms,'50\% light','UO126 50uM',53,36,529.787402,841.326772,0.097944,0.031471,0.163238,0.137509,0.074875,0.049184
2,3,100ms,'50\% light','UO126 50uM',54,36,529.36,842.076,0.097978,0.031517,0.160834,0.134956,0.075609,0.049766
2,3,100ms,'50\% light','UO126 50uM',55,36,530.031746,841.202381,0.098328,0.031433,0.166489,0.140344,0.076787,0.050661
2,3,100ms,'50\% light','UO126 50uM',56,36,529.816406,842.132813,0.098065,0.03198,0.161516,0.13509,0.076404,0.050011
2,3,100ms,'50\% light','UO126 50uM',57,36,529.933594,842.234375,0.098176,0.032708,0.158981,0.132992,0.075743,0.049779
2,3,100ms,'50\% light','UO126 50uM',58,36,529.68254,842.119048,0.098272,0.032297,0.158265,0.132252,0.0762,0.050235
2,3,100ms,'50\% light','UO126 50uM',59,36,529.8125,842.609375,0.09821,0.032013,0.160771,0.134907,0.075427,0.049608
2,3,100ms,'50\% light','UO126 50uM',60,36,529.488372,842.569767,0.098558,0.032123,0.161883,0.135676,0.076192,0.05002
2,3,100ms,'50\% light','UO126 50uM',61,36,529.552529,842.684825,0.098446,0.032195,0.159071,0.133615,0.075755,0.050345
2,3,100ms,'50\% light','UO126 50uM',62,36,529.715385,842.903846,0.098177,0.03163,0.157371,0.131086,0.076285,0.050032
2,3,100ms,'50\% light','UO126 50uM',63,36,529.77907,843.062016,0.098431,0.032038,0.160674,0.134475,0.075653,0.049492
2,3,100ms,'50\% light','UO126 50uM',64,36,529.430769,843.496154,0.098414,0.032626,0.161907,0.136175,0.075248,0.049547
2,3,100ms,'50\% light','UO126 50uM',65,36,529.706564,843.72973,0.099002,0.031872,0.161626,0.135244,0.077097,0.050746
2,3,100ms,'50\% light','UO126 50uM',66,36,529.358268,843.614173,0.09947,0.033788,0.167464,0.141014,0.076267,0.049849
2,3,100ms,'50\% light','UO126 50uM',67,36,530.070039,843.027237,0.099219,0.032663,0.164397,0.138288,0.076258,0.050161
2,3,100ms,'50\% light','UO126 50uM',68,36,529.796078,843.227451,0.099417,0.032889,0.160788,0.134504,0.076738,0.050479
2,3,100ms,'50\% light','UO126 50uM',69,36,529.399225,843.693798,0.099281,0.033085,0.158962,0.132675,0.076549,0.050295
2,3,100ms,'50\% light','UO126 50uM',70,36,529.638462,843.942308,0.098812,0.033037,0.158337,0.132239,0.076604,0.050533
2,3,100ms,'50\% light','UO126 50uM',71,36,529.513725,843.2,0.099473,0.033382,0.158772,0.13313,0.076166,0.050585
2,3,100ms,'50\% light','UO126 50uM',72,36,529.251969,843.594488,0.099851,0.033517,0.161237,0.135693,0.076575,0.05108
2,3,100ms,'50\% light','UO126 50uM',73,36,529.490272,843.715953,0.099634,0.033197,0.163622,0.137558,0.075503,0.049485
2,3,100ms,'50\% light','UO126 50uM',74,36,529.302682,842.881226,0.09936,0.032672,0.159905,0.133784,0.075609,0.049526
2,3,100ms,'50\% light','UO126 50uM',75,36,529.583969,842.816794,0.099311,0.032691,0.159367,0.13297,0.075664,0.049286
2,3,100ms,'50\% light','UO126 50uM',76,36,529.5,843.179389,0.099749,0.032646,0.160715,0.134418,0.075522,0.049265
2,3,100ms,'50\% light','UO126 50uM',77,36,530.105058,842.894942,0.100421,0.033733,0.164692,0.138613,0.075137,0.049097
2,3,100ms,'50\% light','UO126 50uM',78,36,530.027344,842.097656,0.10061,0.034027,0.169432,0.143127,0.074208,0.047941
2,3,100ms,'50\% light','UO126 50uM',79,36,530.279693,842.214559,0.100632,0.033856,0.166593,0.140917,0.07351,0.047891
2,3,100ms,'50\% light','UO126 50uM',80,36,530.48659,841.56705,0.100507,0.034202,0.166866,0.140867,0.073363,0.047415
2,3,100ms,'50\% light','UO126 50uM',81,36,530.315175,841.766537,0.100788,0.033977,0.170125,0.143744,0.073645,0.047295
2,3,100ms,'50\% light','UO126 50uM',82,36,530.366412,841.931298,0.100546,0.03394,0.173233,0.147198,0.072325,0.046328
2,3,100ms,'50\% light','UO126 50uM',83,36,530.475285,842.403042,0.100755,0.033721,0.171987,0.146016,0.072419,0.046491
2,3,100ms,'50\% light','UO126 50uM',84,36,530.747126,842.808429,0.100954,0.034347,0.17204,0.146033,0.072571,0.046596
2,3,100ms,'50\% light','UO126 50uM',85,36,530.374046,843.328244,0.101076,0.034791,0.171096,0.144815,0.072363,0.046107
2,3,100ms,'50\% light','UO126 50uM',86,36,530.321839,843.321839,0.101321,0.03503,0.17745,0.151212,0.071299,0.045084
2,3,100ms,'50\% light','UO126 50uM',87,36,530.642308,843.146154,0.101885,0.035804,0.178788,0.152659,0.070729,0.044636
2,3,100ms,'50\% light','UO126 50uM',88,36,530.619772,842.756654,0.101397,0.034761,0.176776,0.150563,0.070493,0.044322
2,3,100ms,'50\% light','UO126 50uM',89,36,530.765152,843.05303,0.101594,0.034561,0.177859,0.151755,0.070566,0.044499
2,3,100ms,'50\% light','UO126 50uM',0,37,80.550813,856.495935,0.09791,0.030778,0.1645,0.139661,0.073886,0.04907
2,3,100ms,'50\% light','UO126 50uM',1,37,80.428571,856.740816,0.097153,0.030526,0.164604,0.14011,0.073416,0.048978
2,3,100ms,'50\% light','UO126 50uM',2,37,81.614919,857.012097,0.096214,0.030903,0.163011,0.138174,0.073487,0.048685
2,3,100ms,'50\% light','UO126 50uM',3,37,81.944785,856.948875,0.096349,0.031425,0.163772,0.139203,0.073278,0.048758
2,3,100ms,'50\% light','UO126 50uM',4,37,81.73494,857.335341,0.096014,0.030885,0.163077,0.138813,0.072404,0.048161
2,3,100ms,'50\% light','UO126 50uM',5,37,82,858,0.0961,0.03012,0.163817,0.139389,0.072775,0.048388
2,3,100ms,'50\% light','UO126 50uM',6,37,81.921971,857.73306,0.096288,0.030472,0.164431,0.140126,0.072087,0.047831
2,3,100ms,'50\% light','UO126 50uM',7,37,82.656566,857.426263,0.09589,0.030983,0.164182,0.139723,0.072207,0.047782
2,3,100ms,'50\% light','UO126 50uM',8,37,82.59798,857.783838,0.095896,0.030662,0.165093,0.141187,0.071661,0.047786
2,3,100ms,'50\% light','UO126 50uM',9,37,82.445565,858.167339,0.095827,0.029966,0.164384,0.140195,0.072164,0.047992
2,3,100ms,'50\% light','UO126 50uM',10,37,82.156504,858.109756,0.096232,0.030113,0.172427,0.147644,0.073845,0.049101
2,3,100ms,'50\% light','UO126 50uM',11,37,82.335341,858.293173,0.09597,0.030276,0.169712,0.145318,0.072582,0.048233
2,3,100ms,'50\% light','UO126 50uM',12,37,81.930185,858.616016,0.09635,0.030551,0.1703,0.145901,0.073021,0.048613
2,3,100ms,'50\% light','UO126 50uM',13,37,82.387097,858.227823,0.09605,0.029966,0.168282,0.143817,0.073508,0.049091
2,3,100ms,'50\% light','UO126 50uM',14,37,82.622177,858.652977,0.096323,0.03065,0.169041,0.144364,0.074235,0.049577
2,3,100ms,'50\% light','UO126 50uM',15,37,82.725572,858.814969,0.096999,0.030983,0.175421,0.150767,0.075536,0.050923
2,3,100ms,'50\% light','UO126 50uM',16,37,82.281513,859.277311,0.096785,0.031368,0.174239,0.149878,0.075855,0.051517
2,3,100ms,'50\% light','UO126 50uM',17,37,82.427975,859.549061,0.096613,0.030907,0.173844,0.149134,0.076453,0.05176
2,3,100ms,'50\% light','UO126 50uM',18,37,82.357602,859.528908,0.097209,0.031578,0.176283,0.151412,0.077232,0.052375
2,3,100ms,'50\% light','UO126 50uM',19,37,82.401261,859.97479,0.096691,0.032109,0.175261,0.150436,0.077061,0.052256
2,3,100ms,'50\% light','UO126 50uM',20,37,82.084416,859.677489,0.097799,0.032484,0.183313,0.159068,0.078523,0.054245
2,3,100ms,'50\% light','UO126 50uM',21,37,82.148472,859.858079,0.097613,0.03199,0.183074,0.158404,0.078738,0.054102
2,3,100ms,'50\% light','UO126 50uM',22,37,82.786813,859.391209,0.097946,0.032262,0.184779,0.159767,0.078986,0.054002
2,3,100ms,'50\% light','UO126 50uM',23,37,83.123894,859.064159,0.098068,0.032449,0.186534,0.162086,0.078831,0.054393
2,3,100ms,'50\% light','UO126 50uM',24,37,82.848214,859.100446,0.098223,0.033228,0.186962,0.162756,0.078687,0.054488
2,3,100ms,'50\% light','UO126 50uM',25,37,83.083146,859.042697,0.09894,0.033134,0.196942,0.173413,0.07996,0.05637
2,3,100ms,'50\% light','UO126 50uM',26,37,82.812065,859.290023,0.099445,0.033907,0.200553,0.175837,0.080715,0.056024
2,3,100ms,'50\% light','UO126 50uM',27,37,82.613426,859.731481,0.099269,0.033436,0.202647,0.178202,0.080178,0.055752
2,3,100ms,'50\% light','UO126 50uM',28,37,82.528169,859.474178,0.099699,0.034264,0.20547,0.180604,0.080588,0.055736
2,3,100ms,'50\% light','UO126 50uM',29,37,82.706856,859.659574,0.099867,0.034821,0.20555,0.180869,0.080387,0.055733
2,3,100ms,'50\% light','UO126 50uM',30,37,82.777778,860.208038,0.099802,0.034011,0.208061,0.183358,0.08259,0.0579
2,3,100ms,'50\% light','UO126 50uM',31,37,82.995261,860.504739,0.0997,0.033779,0.206065,0.181615,0.082852,0.05844
2,3,100ms,'50\% light','UO126 50uM',32,37,82.64133,860.527316,0.099483,0.034056,0.20276,0.178286,0.083134,0.058661
2,3,100ms,'50\% light','UO126 50uM',33,37,82.78673,860.725118,0.099582,0.033937,0.201444,0.176794,0.082768,0.058138
2,3,100ms,'50\% light','UO126 50uM',34,37,82.588942,860.639423,0.099963,0.034455,0.200951,0.176104,0.082043,0.057191
2,3,100ms,'50\% light','UO126 50uM',35,37,82.820144,861.695444,0.100241,0.034697,0.207647,0.182854,0.083474,0.058695
2,3,100ms,'50\% light','UO126 50uM',36,37,82.397022,861.66005,0.100998,0.03515,0.208876,0.18436,0.083347,0.058841
2,3,100ms,'50\% light','UO126 50uM',37,37,82.920482,861.06747,0.099928,0.034134,0.20348,0.178939,0.083249,0.058725
2,3,100ms,'50\% light','UO126 50uM',38,37,82.139089,861.270983,0.099905,0.034251,0.201742,0.177041,0.082859,0.058187
2,3,100ms,'50\% light','UO126 50uM',39,37,81.953995,862.053269,0.09993,0.034769,0.201468,0.176556,0.083636,0.058727
2,3,100ms,'50\% light','UO126 50uM',40,37,81.389831,862.254237,0.100163,0.033594,0.208019,0.183266,0.084891,0.060128
2,3,100ms,'50\% light','UO126 50uM',41,37,81.918854,861.75179,0.099734,0.033939,0.205903,0.181089,0.084204,0.059379
2,3,100ms,'50\% light','UO126 50uM',42,37,81.72619,861.240476,0.099331,0.033591,0.205713,0.181073,0.084421,0.059808
2,3,100ms,'50\% light','UO126 50uM',43,37,81.775656,860.651551,0.099633,0.033978,0.205302,0.180551,0.083818,0.059073
2,3,100ms,'50\% light','UO126 50uM',44,37,81.841981,860.893868,0.099327,0.033812,0.204574,0.179882,0.083172,0.058499
2,3,100ms,'50\% light','UO126 50uM',45,37,81.88729,861.191847,0.099983,0.033791,0.212458,0.187532,0.084869,0.059944
2,3,100ms,'50\% light','UO126 50uM',46,37,81.562201,860.409091,0.099742,0.034338,0.209128,0.184049,0.084906,0.059875
2,3,100ms,'50\% light','UO126 50uM',47,37,81.407583,861.06872,0.09938,0.032962,0.203835,0.179365,0.083712,0.059268
2,3,100ms,'50\% light','UO126 50uM',48,37,80.976471,861.145882,0.099072,0.032907,0.199124,0.174358,0.084128,0.05938
2,3,100ms,'50\% light','UO126 50uM',49,37,80.964623,861.042453,0.099114,0.033202,0.19769,0.172901,0.084364,0.059599
2,3,100ms,'50\% light','UO126 50uM',50,37,80.846715,861.493917,0.100409,0.034133,0.212212,0.186977,0.086164,0.060935
2,3,100ms,'50\% light','UO126 50uM',51,37,80.429929,862.061758,0.099727,0.033518,0.209671,0.184856,0.085133,0.060293
2,3,100ms,'50\% light','UO126 50uM',52,37,80.209524,862.471429,0.099623,0.033533,0.209338,0.184712,0.084473,0.059824
2,3,100ms,'50\% light','UO126 50uM',53,37,79.761905,862.883333,0.099737,0.033682,0.210498,0.185826,0.08377,0.059094
2,3,100ms,'50\% light','UO126 50uM',54,37,79.52657,862.603865,0.099873,0.034014,0.206077,0.181355,0.083966,0.059201
2,3,100ms,'50\% light','UO126 50uM',55,37,79.714964,861.935867,0.099722,0.033106,0.204488,0.179371,0.08549,0.060401
2,3,100ms,'50\% light','UO126 50uM',56,37,78.955083,862.167849,0.09933,0.033139,0.201015,0.176355,0.084785,0.060104
2,3,100ms,'50\% light','UO126 50uM',57,37,78.964115,862.782297,0.099545,0.033262,0.19965,0.174639,0.085262,0.06025
2,3,100ms,'50\% light','UO126 50uM',58,37,78.606635,862.919431,0.099294,0.033013,0.195217,0.170269,0.084352,0.059392
2,3,100ms,'50\% light','UO126 50uM',59,37,78.360577,863.805288,0.099336,0.033521,0.195537,0.170455,0.084485,0.059376
2,3,100ms,'50\% light','UO126 50uM',60,37,77.602381,863.816667,0.099366,0.032882,0.199182,0.17408,0.085721,0.060591
2,3,100ms,'50\% light','UO126 50uM',61,37,77.779859,863.613583,0.09888,0.032548,0.195169,0.170439,0.08456,0.059841
2,3,100ms,'50\% light','UO126 50uM',62,37,77.230047,864.807512,0.098759,0.033436,0.194214,0.169395,0.084637,0.059815
2,3,100ms,'50\% light','UO126 50uM',63,37,76.910165,865.368794,0.098858,0.032627,0.195327,0.170693,0.084435,0.059783
2,3,100ms,'50\% light','UO126 50uM',64,37,76.616667,865.22381,0.099044,0.032476,0.193472,0.168833,0.084625,0.059954
2,3,100ms,'50\% light','UO126 50uM',65,37,75.615202,865.593824,0.099387,0.033047,0.194273,0.169642,0.085324,0.060623
2,3,100ms,'50\% light','UO126 50uM',66,37,75.484848,865.729604,0.098544,0.032238,0.18946,0.164998,0.085159,0.060612
2,3,100ms,'50\% light','UO126 50uM',67,37,75.643357,865.827506,0.098503,0.032241,0.188039,0.163486,0.084569,0.059957
2,3,100ms,'50\% light','UO126 50uM',68,37,75.34642,865.30254,0.09825,0.031901,0.185237,0.160043,0.084497,0.059287
2,3,100ms,'50\% light','UO126 50uM',69,37,74.934091,865.890909,0.097745,0.031497,0.181628,0.156751,0.083319,0.058414
2,3,100ms,'50\% light','UO126 50uM',70,37,74.940503,866.622426,0.09747,0.031631,0.181622,0.15674,0.083154,0.058261
2,3,100ms,'50\% light','UO126 50uM',71,37,74.631222,866.151584,0.097414,0.032376,0.180182,0.155135,0.083085,0.058027
2,3,100ms,'50\% light','UO126 50uM',72,37,74.584862,866.729358,0.097686,0.031558,0.179675,0.155104,0.082756,0.058139
2,3,100ms,'50\% light','UO126 50uM',73,37,74.51954,866.710345,0.097801,0.031608,0.177929,0.152969,0.082821,0.057855
2,3,100ms,'50\% light','UO126 50uM',74,37,73.75737,866.959184,0.097729,0.031384,0.176444,0.151227,0.082388,0.057169
2,3,100ms,'50\% light','UO126 50uM',75,37,73.814898,867.160271,0.097262,0.031256,0.176642,0.151669,0.081574,0.056567
2,3,100ms,'50\% light','UO126 50uM',76,37,73.513699,867.557078,0.097689,0.030964,0.177341,0.15236,0.081389,0.056408
2,3,100ms,'50\% light','UO126 50uM',77,37,73.712644,867.901149,0.097697,0.031169,0.1776,0.152606,0.081141,0.056105
2,3,100ms,'50\% light','UO126 50uM',78,37,72.862921,868.323596,0.097454,0.030649,0.174819,0.150542,0.080405,0.056088
2,3,100ms,'50\% light','UO126 50uM',79,37,72.845455,868.461364,0.097704,0.032087,0.175706,0.15057,0.080973,0.055796
2,3,100ms,'50\% light','UO126 50uM',80,37,72.801339,868.390625,0.097197,0.030779,0.172791,0.147919,0.080293,0.055378
2,3,100ms,'50\% light','UO126 50uM',81,37,72.75,868.688053,0.096954,0.030265,0.17176,0.147053,0.080461,0.055707
2,3,100ms,'50\% light','UO126 50uM',82,37,72.957494,868.212528,0.097055,0.030146,0.17229,0.147154,0.081207,0.056045
2,3,100ms,'50\% light','UO126 50uM',83,37,72.604027,868.375839,0.097368,0.030684,0.171025,0.146339,0.080625,0.055896
2,3,100ms,'50\% light','UO126 50uM',84,37,72.739819,867.950226,0.097455,0.030886,0.17179,0.147016,0.081101,0.056271
2,3,100ms,'50\% light','UO126 50uM',85,37,72.581858,868.006637,0.097055,0.030479,0.170044,0.145237,0.080178,0.055376
2,3,100ms,'50\% light','UO126 50uM',86,37,72.96861,867.639013,0.097271,0.030296,0.172281,0.147191,0.080944,0.055828
2,3,100ms,'50\% light','UO126 50uM',87,37,73.677852,867.395973,0.097248,0.031065,0.171785,0.146716,0.080755,0.055671
2,3,100ms,'50\% light','UO126 50uM',88,37,74.03386,867.085779,0.09743,0.03071,0.174635,0.149899,0.08108,0.05631
2,3,100ms,'50\% light','UO126 50uM',89,37,74.357143,866.638393,0.097195,0.030646,0.174112,0.149498,0.08068,0.056046
2,3,100ms,'50\% light','UO126 50uM',0,38,192.57971,886.617391,0.104482,0.037447,0.210288,0.184716,0.071379,0.045874
2,3,100ms,'50\% light','UO126 50uM',1,38,192.55267,886.849928,0.103556,0.037084,0.209214,0.184222,0.070988,0.046076
2,3,100ms,'50\% light','UO126 50uM',2,38,193.253237,886.913669,0.103026,0.036617,0.208568,0.18312,0.070853,0.045462
2,3,100ms,'50\% light','UO126 50uM',3,38,193.221583,886.661871,0.102796,0.036642,0.207757,0.18276,0.070638,0.045695
2,3,100ms,'50\% light','UO126 50uM',4,38,193.159942,886.463977,0.102781,0.037118,0.207766,0.183112,0.070522,0.045906
2,3,100ms,'50\% light','UO126 50uM',5,38,193.545584,886.645299,0.102535,0.037663,0.20624,0.181365,0.070399,0.045576
2,3,100ms,'50\% light','UO126 50uM',6,38,193.091954,886.324713,0.102443,0.036963,0.207657,0.182676,0.070785,0.045863
2,3,100ms,'50\% light','UO126 50uM',7,38,193.638691,886.004267,0.102154,0.036764,0.206741,0.181792,0.070704,0.045793
2,3,100ms,'50\% light','UO126 50uM',8,38,193.731534,885.647727,0.1021,0.036801,0.205739,0.181395,0.070644,0.046344
2,3,100ms,'50\% light','UO126 50uM',9,38,193.833098,885.683168,0.101964,0.036331,0.205246,0.180337,0.071135,0.046284
2,3,100ms,'50\% light','UO126 50uM',10,38,193.572246,885.490701,0.102847,0.036678,0.216273,0.190829,0.073262,0.047864
2,3,100ms,'50\% light','UO126 50uM',11,38,193.865801,885.484848,0.102965,0.036839,0.21726,0.192238,0.072534,0.047566
2,3,100ms,'50\% light','UO126 50uM',12,38,193.557185,885.121701,0.103627,0.038808,0.219783,0.194443,0.073017,0.047734
2,3,100ms,'50\% light','UO126 50uM',13,38,193.756278,884.344165,0.103747,0.03806,0.221069,0.195972,0.072444,0.047395
2,3,100ms,'50\% light','UO126 50uM',14,38,193.698085,884.353461,0.103513,0.037784,0.221315,0.196024,0.07234,0.047095
2,3,100ms,'50\% light','UO126 50uM',15,38,193.380952,883.846726,0.104098,0.038325,0.232091,0.207232,0.072565,0.04774
2,3,100ms,'50\% light','UO126 50uM',16,38,192.908546,883.734633,0.104212,0.039244,0.231139,0.206021,0.072446,0.047381
2,3,100ms,'50\% light','UO126 50uM',17,38,193.28356,883.699849,0.104305,0.039197,0.231269,0.205802,0.072374,0.046951
2,3,100ms,'50\% light','UO126 50uM',18,38,193.255255,883.306306,0.104243,0.038656,0.230093,0.204578,0.072093,0.046625
2,3,100ms,'50\% light','UO126 50uM',19,38,193.278443,883.435629,0.104065,0.038579,0.22929,0.203849,0.071989,0.046583
2,3,100ms,'50\% light','UO126 50uM',20,38,193.07855,882.793051,0.104777,0.039057,0.238366,0.21323,0.072845,0.047751
2,3,100ms,'50\% light','UO126 50uM',21,38,192.601824,883.209726,0.104629,0.038795,0.236111,0.211188,0.07227,0.047369
2,3,100ms,'50\% light','UO126 50uM',22,38,192.624242,882.645455,0.104394,0.038632,0.234443,0.208951,0.072454,0.046997
2,3,100ms,'50\% light','UO126 50uM',23,38,192.525836,882.386018,0.104444,0.038458,0.23382,0.20889,0.071793,0.046897
2,3,100ms,'50\% light','UO126 50uM',24,38,192.193062,882.196078,0.104139,0.038135,0.23154,0.206368,0.07164,0.046521
2,3,100ms,'50\% light','UO126 50uM',25,38,192.291916,881.878743,0.104229,0.038361,0.236373,0.211428,0.072434,0.047571
2,3,100ms,'50\% light','UO126 50uM',26,38,191.995562,881.581361,0.103589,0.03817,0.231144,0.205658,0.07212,0.046679
2,3,100ms,'50\% light','UO126 50uM',27,38,191.920777,881.64574,0.103755,0.038704,0.229851,0.205051,0.071738,0.046964
2,3,100ms,'50\% light','UO126 50uM',28,38,191.4858,881.370703,0.103762,0.038169,0.226476,0.201058,0.071352,0.045958
2,3,100ms,'50\% light','UO126 50uM',29,38,191.413534,881.372932,0.103633,0.038257,0.222668,0.197629,0.071583,0.046538
2,3,100ms,'50\% light','UO126 50uM',30,38,190.787106,880.830585,0.103994,0.03802,0.230638,0.205383,0.073134,0.047898
2,3,100ms,'50\% light','UO126 50uM',31,38,190.83308,880.270106,0.104105,0.039503,0.226716,0.202241,0.073111,0.048656
2,3,100ms,'50\% light','UO126 50uM',32,38,190.321212,879.731818,0.103931,0.038059,0.224331,0.198949,0.073665,0.04835
2,3,100ms,'50\% light','UO126 50uM',33,38,190.275188,879.554887,0.103693,0.037818,0.22261,0.197547,0.073682,0.048661
2,3,100ms,'50\% light','UO126 50uM',34,38,189.671192,878.708899,0.103864,0.038237,0.219424,0.194007,0.074109,0.048723
2,3,100ms,'50\% light','UO126 50uM',35,38,189.797601,878.665667,0.104223,0.038024,0.225201,0.200078,0.074589,0.0495
2,3,100ms,'50\% light','UO126 50uM',36,38,189.471642,878.592537,0.103961,0.037661,0.220749,0.195455,0.074051,0.048818
2,3,100ms,'50\% light','UO126 50uM',37,38,189.685714,878.106767,0.104256,0.039196,0.216733,0.191301,0.073984,0.048618
2,3,100ms,'50\% light','UO126 50uM',38,38,189.370871,877.576577,0.104224,0.038196,0.218092,0.193078,0.073005,0.048028
2,3,100ms,'50\% light','UO126 50uM',39,38,189.46003,877.677225,0.104319,0.03784,0.215928,0.190506,0.073437,0.04805
2,3,100ms,'50\% light','UO126 50uM',40,38,189.152799,877.154312,0.104951,0.038629,0.225853,0.200371,0.074974,0.049547
2,3,100ms,'50\% light','UO126 50uM',41,38,189.335878,876.714504,0.10486,0.039248,0.222872,0.197445,0.074847,0.049462
2,3,100ms,'50\% light','UO126 50uM',42,38,189.054711,876.893617,0.104796,0.038537,0.217941,0.192526,0.075419,0.050056
2,3,100ms,'50\% light','UO126 50uM',43,38,189.404984,876.753894,0.105664,0.039983,0.22648,0.200909,0.075373,0.049861
2,3,100ms,'50\% light','UO126 50uM',44,38,189.092187,876.992188,0.105788,0.039926,0.224214,0.198967,0.075517,0.050314
2,3,100ms,'50\% light','UO126 50uM',45,38,188.734472,876.756211,0.106301,0.03954,0.233577,0.207899,0.077774,0.052151
2,3,100ms,'50\% light','UO126 50uM',46,38,188.36703,876.18507,0.106198,0.04046,0.229755,0.20446,0.078078,0.052802
2,3,100ms,'50\% light','UO126 50uM',47,38,188.506309,876.501577,0.10678,0.041151,0.231906,0.20705,0.077761,0.052929
2,3,100ms,'50\% light','UO126 50uM',48,38,188.183544,876.498418,0.106988,0.040135,0.234004,0.209004,0.077321,0.052333
2,3,100ms,'50\% light','UO126 50uM',49,38,187.763955,876.366826,0.107401,0.042236,0.233157,0.207686,0.078104,0.052669
2,3,100ms,'50\% light','UO126 50uM',50,38,187.654459,875.909236,0.107918,0.041194,0.245281,0.219628,0.07926,0.053629
2,3,100ms,'50\% light','UO126 50uM',51,38,187.793269,876.200321,0.108094,0.041619,0.241631,0.216012,0.079113,0.053547
2,3,100ms,'50\% light','UO126 50uM',52,38,187.42351,875.779388,0.108459,0.042033,0.244643,0.219021,0.079133,0.053571
2,3,100ms,'50\% light','UO126 50uM',53,38,187.424679,875.432692,0.108413,0.042071,0.24453,0.219306,0.078285,0.053096
2,3,100ms,'50\% light','UO126 50uM',54,38,187.482315,875.356913,0.10857,0.042812,0.242769,0.216923,0.079494,0.053711
2,3,100ms,'50\% light','UO126 50uM',55,38,187.117175,875.128411,0.109239,0.041809,0.25546,0.230091,0.079249,0.053893
2,3,100ms,'50\% light','UO126 50uM',56,38,186.812401,875.422893,0.108846,0.04206,0.249839,0.224275,0.079273,0.05376
2,3,100ms,'50\% light','UO126 50uM',57,38,187.109855,875.403877,0.109329,0.042457,0.250352,0.224544,0.079577,0.053809
2,3,100ms,'50\% light','UO126 50uM',58,38,186.721865,875.110932,0.109376,0.043479,0.254211,0.228474,0.07901,0.053316
2,3,100ms,'50\% light','UO126 50uM',59,38,187.017628,875.463141,0.109174,0.042831,0.251894,0.225891,0.078572,0.052614
2,3,100ms,'50\% light','UO126 50uM',60,38,186.544728,875.126198,0.10977,0.043447,0.261858,0.235965,0.080029,0.054176
2,3,100ms,'50\% light','UO126 50uM',61,38,186.829032,874.887097,0.11,0.043379,0.261616,0.236338,0.078703,0.053462
2,3,100ms,'50\% light','UO126 50uM',62,38,187.07717,874.779743,0.109973,0.043431,0.259022,0.233549,0.079081,0.053649
2,3,100ms,'50\% light','UO126 50uM',63,38,187.280899,874.799358,0.10995,0.043247,0.26017,0.234894,0.078344,0.053106
2,3,100ms,'50\% light','UO126 50uM',64,38,187.0496,874.672,0.109909,0.043527,0.258553,0.23295,0.078143,0.0526
